,id,total_sold,avg_sold_price,max_sold_price,types,rarity,skin,traits,total_traits,marcador
5088,5088,1.0,5.75,5.75,Male,8874,Albino,"Earring,Knitted Cap,Regular Shades",3,1
5089,5089,6.0,6.766666666666666,17.5,Male,7728,Mid,"Muttonchops,Regular Shades,Wild Hair",3,1
5090,5090,5.0,8.218,14.8,Male,7351,Light,"Eye Patch,Goat,Stringy Hair",3,1
5091,5091,1.0,27.99,27.99,Male,9549,Albino,"Nerd Glasses,Wild Hair",2,1
5092,5092,1.0,0.5,0.5,Male,4843,Light,"Hoodie,Luxurious Beard,Regular Shades",3,1
5093,5093,1.0,45.0,45.0,Male,1034,Light,"3D Glasses,Cap,Rosy Cheeks",3,1
5094,5094,1.0,0.35,0.35,Female,8508,Mid,"Clown Eyes Blue,Hot Lipstick,Mohawk Dark",3,1
5096,5096,2.0,34.25,34.5,Female,2125,Mid,"Blonde Bob,Clown Eyes Green,Hot Lipstick,Pipe",4,1
5097,5097,1.0,0.1,0.1,Female,5683,Mid,"Black Lipstick,Blue Eye Shadow,Wild Hair",3,1
5098,5098,3.0,8.016666666666667,19.0,Male,5002,Dark,"Front Beard Dark,Frown,Frumpy Hair",3,1
5101,5101,3.0,18.963333333333335,44.0,Male,3311,Dark,"Earring,Front Beard Dark,Frown,Mohawk Thin,Small Shades",5,1
5104,5104,4.0,7.7700000000000005,18.38,Male,7800,Light,"Cigarette,Horned Rim Glasses,Peak Spike",3,1
5105,5105,4.0,11.14,22.0,Female,8392,Mid,"Clown Eyes Green,Earring,Mohawk",3,1
5106,5106,1.0,0.13,0.13,Female,8965,Mid,"Classic Shades,Hot Lipstick,Mohawk Dark,Mole",4,1
5107,5107,2.0,0.35,0.45,Male,3423,Light,"Gold Chain,Horned Rim Glasses,Muttonchops,Wild Hair",4,1
5110,5110,1.0,28.99,28.99,Male,7283,Light,"Crazy Hair,Earring,Goat,Nerd Glasses",4,1
5115,5115,1.0,0.05,0.05,Female,1998,Dark,"Blue Eye Shadow,Red Mohawk",2,1
5116,5116,2.0,116.5,133.0,Male,4855,Mid,"3D Glasses,Hoodie",2,1
5117,5117,1.0,1.25,1.25,Female,5691,Dark,"Black Lipstick,Blue Eye Shadow,Messy Hair",3,1
5120,5120,4.0,26.622500000000002,39.99,Female,997,Light,"Dark Hair,Rosy Cheeks",2,1
5122,5122,3.0,3.31,4.88,Male,5998,Dark,"Cap,Front Beard",2,1
5123,5123,2.0,22.945,23.99,Male,7030,Dark,"Mohawk Thin,Normal Beard",2,1
5126,5126,3.0,8.43,22.0,Male,5570,Dark,"Big Shades,Handlebars,Mohawk",3,1
5128,5128,3.0,8.396666666666667,20.0,Male,4647,Mid,"Cap Forward,Earring,Mustache",3,1
5130,5130,1.0,0.12,0.12,Male,4696,Dark,"Cap Forward,Eye Patch,Pipe",3,1
5131,5131,7.0,3.5585714285714287,9.85,Male,4348,Dark,"Earring,Mohawk Thin,Smile",3,1
5132,5132,1.0,65.0,65.0,Female,127,Light,"Choker,Clown Eyes Blue,Mohawk Dark",3,1
5133,5133,2.0,3.2,5.95,Male,7001,Mid,"Big Shades,Earring,Mohawk Dark,Normal Beard",4,1
5134,5134,1.0,0.25,0.25,Female,4521,Light,Black Lipstick,1,1
5135,5135,1.0,0.55,0.55,Female,1236,Mid,"Black Lipstick,Blue Eye Shadow,Pipe,Wild White Hair",4,1
5137,5137,4.0,15.4225,23.2,Female,2355,Dark,"Mole,Purple Lipstick,Red Mohawk",3,1
5138,5138,1.0,0.5,0.5,Male,7958,Mid,"Earring,Mohawk Dark,VR",3,1
5140,5140,5.0,18.866,30.0,Male,6797,Light,"Cigarette,Earring,Headband,Normal Beard Black",4,1
5141,5141,1.0,0.18,0.18,Male,6611,Light,"Cap,Mustache",2,1
5142,5142,1.0,23.5,23.5,Male,6819,Dark,"Knitted Cap,Normal Beard Black",2,1
5144,5144,1.0,0.8,0.8,Male,4201,Dark,"Cigarette,Clown Nose,Stringy Hair",3,1
5146,5146,2.0,20.75,35.0,Male,7344,Mid,"Classic Shades,Goat,Messy Hair",3,1
5147,5147,1.0,0.33,0.33,Male,6392,Mid,"Earring,Headband,Luxurious Beard",3,1
5148,5148,3.0,27.16333333333333,65.0,Male,4877,Mid,"Eye Mask,Hoodie,Normal Beard",3,1
5149,5149,5.0,0.67,1.0,Male,3289,Mid,"Classic Shades,Clown Nose,Knitted Cap,Normal Beard Black,Smile",5,1
5150,5150,1.0,0.2,0.2,Male,8595,Light,"Bandana,Cigarette,Clown Eyes Blue",3,1
5153,5153,5.0,0.942,1.88,Female,5417,Dark,"Earring,Purple Eye Shadow,Wild Hair",3,1
5155,5155,6.0,5.446666666666668,14.5,Male,7050,Mid,"Normal Beard,Regular Shades,Wild Hair",3,1
5156,5156,2.0,11.97,23.69,Male,7858,Light,"Knitted Cap,Nerd Glasses,Pipe",3,1
5157,5157,1.0,0.2,0.2,Male,7628,Light,"Mole,Peak Spike,VR",3,1
5158,5158,1.0,0.5,0.5,Female,2821,Albino,"Big Shades,Straight Hair",2,1
5159,5159,3.0,8.78,13.0,Female,3730,Light,"Cigarette,Earring,Hot Lipstick,Tassle Hat",4,1
5163,5163,1.0,1.45,1.45,Male,5893,Light,"Headband,Vape",2,1
5164,5164,2.0,6.35,7.7,Female,2147,Mid,"Half Shaved,Hot Lipstick,VR",3,1
5167,5167,1.0,0.15,0.15,Female,3441,Light,"Crazy Hair,Gold Chain,Purple Lipstick",3,1
5169,5169,3.0,26.63,62.0,Male,4093,Dark,"Clown Nose,Hoodie",2,1
5175,5175,4.0,17.4875,35.0,Male,3474,Mid,"Bandana,Cigarette,Earring,Gold Chain",4,1
5176,5176,4.0,16.235,23.0,Male,5297,Dark,"Big Shades,Earring,Frown,Mohawk",4,1
5177,5177,2.0,30.994999999999997,31.99,Female,1601,Mid,"Clown Eyes Green,Hot Lipstick,Straight Hair Blonde",3,1
5179,5179,3.0,1.03,2.49,Male,3869,Mid,"Eye Patch,Fedora",2,1
5180,5180,1.0,0.2,0.2,Female,8726,Dark,"Classic Shades,Crazy Hair",2,1
5181,5181,2.0,0.425,0.5,Female,3593,Dark,"Cigarette,Purple Eye Shadow,Tassle Hat",3,1
5182,5182,4.0,17.947499999999998,24.49,Male,4023,Albino,"Earring,Mole,Police Cap,Small Shades",4,1
5186,5186,1.0,8.0,8.0,Female,597,Mid,"Horned Rim Glasses,Pigtails,Pipe",3,1
5188,5188,4.0,1.7750000000000001,2.13,Male,7432,Mid,"Cigarette,Shaved Head,Small Shades",3,1
5189,5189,8.0,13.379999999999999,24.75,Male,7646,Mid,"Cap,Earring,Muttonchops",3,1
5191,5191,1.0,5.0,5.0,Female,685,Light,"Pink With Hat,Vape",2,1
5192,5192,1.0,29.99,29.99,Male,9548,Albino,"Earring,Nerd Glasses,Wild Hair",3,1
5193,5193,1.0,16.5,16.5,Female,8376,Mid,"Black Lipstick,Clown Eyes Green,Mohawk",3,1
5194,5194,6.0,7.196666666666666,17.0,Male,8433,Light,"Clown Eyes Green,Earring,Messy Hair",3,1
5195,5195,3.0,0.9166666666666666,1.2,Female,7920,Dark,"Bandana,Hot Lipstick,Pipe",3,1
5196,5196,4.0,7.5125,14.0,Male,2050,Dark,"Front Beard,Vampire Hair",2,1
5197,5197,3.0,14.24,22.22,Male,4081,Light,"Clown Nose,Luxurious Beard",2,1
5198,5198,4.0,2.7825,4.98,Male,6674,Dark,"Mohawk,Mustache,Regular Shades",3,1
5201,5201,2.0,5.0200000000000005,9.55,Male,7112,Dark,"Eye Mask,Frumpy Hair,Pipe",3,1
5202,5202,1.0,16.6,16.6,Female,9098,Dark,"Black Lipstick,Classic Shades,Earring,Mohawk Thin",4,1
5209,5209,9.0,2.904444444444444,4.49,Male,2173,Mid,"Small Shades,Vampire Hair",2,1
5212,5212,3.0,19.166666666666668,24.5,Female,2184,Mid,"Blonde Bob,Clown Eyes Green,Purple Lipstick",3,1
5213,5213,3.0,14.293333333333335,30.0,Male,3953,Light,"Chinstrap,Police Cap,VR",3,1
5215,5215,3.0,18.166666666666668,24.5,Male,8746,Dark,"Crazy Hair,Regular Shades",2,1
5217,5217,1.0,2.5,2.5,Ape,33,Ape,"Gold Chain,Knitted Cap",2,1
5220,5220,7.0,5.098571428571428,8.75,Male,6113,Mid,"Bandana,Earring,Front Beard",3,1
5222,5222,3.0,2.4633333333333334,4.99,Female,9026,Dark,"Black Lipstick,Mohawk Dark,Mole",3,1
5224,5224,1.0,31.0,31.0,Male,6408,Dark,"Crazy Hair,Luxurious Beard",2,1
5225,5225,1.0,1.22,1.22,Male,4559,Albino,"Earring,Eye Patch",2,1
5226,5226,3.0,4.763333333333334,5.49,Male,9772,Light,"Earring,Regular Shades,Shadow Beard,Stringy Hair",4,1
5227,5227,5.0,5.0120000000000005,13.9,Male,9459,Dark,"Cigarette,Frumpy Hair",2,1
5228,5228,4.0,7.64,21.97,Male,6104,Light,"Front Beard,Stringy Hair",2,1
5229,5229,6.0,16.499999999999996,29.99,Male,4289,Dark,"Big Shades,Muttonchops,Peak Spike,Smile",4,1
5230,5230,2.0,0.55,0.8,Male,85,Light,"Beanie,Shadow Beard",2,1
5231,5231,2.0,2.615,4.99,Male,6938,Light,"Earring,Normal Beard,Peak Spike",3,1
5233,5233,2.0,12.62,25.0,Male,4333,Mid,"Cigarette,Knitted Cap,Smile",3,1
5234,5234,1.0,350.0,350.0,Zombie,546,Zombie,"Big Shades,Crazy Hair,Earring",3,1
5237,5237,5.0,13.065999999999997,22.99,Male,7778,Dark,"Classic Shades,Peak Spike",2,1
5238,5238,3.0,8.963333333333333,25.0,Male,4367,Dark,"Classic Shades,Messy Hair,Smile",3,1
5239,5239,2.0,13.75,27.0,Male,2471,Light,"Clown Hair Green,Handlebars",2,1
5240,5240,1.0,0.25,0.25,Male,6430,Dark,"3D Glasses,Knitted Cap",2,1
5241,5241,4.0,1.1025,2.3,Male,2912,Light,"Do-rag,Horned Rim Glasses,Shadow Beard,Silver Chain",4,1
5243,5243,1.0,0.3,0.3,Female,8680,Mid,"Black Lipstick,Earring,Headband",3,1
5246,5246,3.0,4.23,6.4,Male,3376,Light,"Fedora,Gold Chain",2,1
5247,5247,3.0,6.73,10.27,Male,6218,Mid,"Chinstrap,Horned Rim Glasses,Mohawk",3,1
5249,5249,1.0,0.13,0.13,Male,8616,Light,"Classic Shades,Earring,Headband",3,1
5252,5252,2.0,4.9399999999999995,5.88,Male,5022,Dark,"Clown Eyes Blue,Front Beard Dark,Shaved Head",3,1
5254,5254,5.0,11.978,23.0,Female,8580,Dark,"Cigarette,Clown Eyes Blue,Stringy Hair",3,1
5260,5260,1.0,0.39,0.39,Male,3418,Mid,"Clown Eyes Green,Gold Chain,Shaved Head",3,1
5262,5262,2.0,38.995000000000005,41.99,Male,4472,Dark,Muttonchops,1,1
5266,5266,1.0,10.0,10.0,Female,2847,Mid,"Purple Lipstick,Straight Hair",2,1
5267,5267,1.0,30.0,30.0,Female,1558,Dark,"Purple Lipstick,Straight Hair Blonde,Vape",3,1
5268,5268,1.0,14.5,14.5,Male,6108,Mid,"Bandana,Front Beard,Horned Rim Glasses",3,1
5269,5269,1.0,25.0,25.0,Male,6169,Mid,"Chinstrap,Knitted Cap,Small Shades",3,1
5271,5271,5.0,24.716,26.5,Female,1181,Dark,"Blonde Short,Nerd Glasses",2,1
5272,5272,4.0,19.5825,33.33,Male,2640,Light,"Big Shades,Clown Hair Green",2,1
5273,5273,5.0,13.663999999999998,27.22,Male,8630,Light,"Headband,Nerd Glasses,Shadow Beard",3,1
5275,5275,10.0,11.900999999999998,24.99,Male,4031,Dark,"Clown Eyes Blue,Police Cap",2,1
5276,5276,2.0,1.5,2.0,Male,5207,Light,"Frown,Frumpy Hair,Normal Beard,VR",4,1
5277,5277,1.0,0.4,0.4,Female,2536,Mid,"Clown Hair Green,Eye Mask,Hot Lipstick",3,1
5279,5279,6.0,6.038333333333333,18.99,Female,5720,Dark,"Bandana,Blue Eye Shadow",2,1
5280,5280,4.0,11.8125,17.0,Male,7730,Light,"Cigarette,Muttonchops,Nerd Glasses,Wild Hair",4,1
5282,5282,1.0,0.31,0.31,Female,1565,Light,"3D Glasses,Earring,Straight Hair Blonde",3,1
5283,5283,1.0,9.5,9.5,Male,6743,Light,"Do-rag,Nerd Glasses,Normal Beard Black",3,1
5285,5285,5.0,1.5699999999999998,2.1,Female,8173,Light,"Cap,Hot Lipstick,Regular Shades",3,1
5286,5286,4.0,6.762499999999999,14.25,Male,7427,Mid,"Earring,Shadow Beard,Shaved Head,Small Shades",4,1
5287,5287,14.0,4.239285714285715,7.89,Male,7867,Mid,"Eye Patch,Mohawk Thin,Pipe",3,1
5288,5288,4.0,6.0975,19.0,Male,3247,Albino,"Horned Rim Glasses,Purple Hair",2,1
5289,5289,1.0,0.15,0.15,Male,4813,Dark,"Handlebars,Hoodie",2,1
5291,5291,1.0,0.95,0.95,Female,9760,Light,"Black Lipstick,Classic Shades,Stringy Hair",3,1
5293,5293,2.0,19.5,22.0,Female,9434,Light,"Frumpy Hair,Mole,Purple Lipstick",3,1
5295,5295,4.0,7.585,26.5,Female,1507,Mid,"Earring,Hot Lipstick,Purple Eye Shadow,Straight Hair Blonde",4,1
5296,5296,2.0,18.75,19.5,Male,7341,Light,"Earring,Eye Patch,Goat,Messy Hair",4,1
5297,5297,2.0,0.32,0.39,Male,9505,Albino,"Shadow Beard,Wild Hair",2,1
5301,5301,2.0,7.055000000000001,13.98,Female,5682,Mid,"Blue Eye Shadow,Frumpy Hair",2,1
5302,5302,1.0,0.3,0.3,Female,9223,Light,"Mohawk,Nerd Glasses,Purple Lipstick",3,1
5305,5305,2.0,19.0,20.5,Male,5600,Light,"Classic Shades,Handlebars,Messy Hair",3,1
5306,5306,3.0,1.0066666666666666,2.0,Male,891,Dark,"Cigarette,Front Beard,Purple Hair,Spots",4,1
5307,5307,2.0,0.15000000000000002,0.2,Female,1941,Dark,"Earring,Purple Eye Shadow,Purple Lipstick,Red Mohawk",4,1
5308,5308,3.0,5.3999999999999995,13.0,Male,4821,Dark,"Hoodie,Vape",2,1
5309,5309,3.0,22.25,24.75,Male,9590,Mid,"Cigarette,Wild Hair",2,1
5311,5311,1.0,0.09,0.09,Male,5612,Dark,"Earring,Handlebars,Stringy Hair",3,1
5313,5313,3.0,26.166666666666668,30.0,Male,3789,Dark,"Chinstrap,Fedora,Mole,Pipe",4,1
5314,5314,2.0,88.5,140.0,Ape,41,Ape,"Do-rag,Horned Rim Glasses",2,1
5318,5318,1.0,0.05,0.05,Male,1395,Albino,"Cowboy Hat,Mustache",2,1
5319,5319,1.0,0.25,0.25,Male,6590,Light,"Big Shades,Mustache,Peak Spike",3,1
5320,5320,3.0,0.8366666666666668,1.11,Male,2866,Light,"Earring,Eye Mask,Fedora,Silver Chain",4,1
5321,5321,4.0,2.1725,6.0,Female,9236,Light,"Mohawk Thin,Nerd Glasses",2,1
5322,5322,6.0,5.788333333333331,23.0,Male,8867,Dark,"Earring,Knitted Cap,Shadow Beard",3,1
5323,5323,3.0,19.833333333333332,26.0,Female,8346,Albino,"Clown Eyes Green,Crazy Hair",2,1
5324,5324,2.0,1.125,1.15,Male,6628,Light,"Headband,Mustache,Nerd Glasses",3,1
5325,5325,3.0,13.386666666666668,25.0,Male,2275,Dark,"Regular Shades,Vampire Hair",2,1
5329,5329,1.0,18.5,18.5,Male,9172,Mid,"Mohawk Thin,Regular Shades",2,1
5330,5330,1.0,0.18,0.18,Female,8760,Mid,"Crazy Hair,Earring,Horned Rim Glasses",3,1
5332,5332,2.0,0.69,0.98,Female,2034,Mid,"Black Lipstick,Nerd Glasses,Red Mohawk,Vape",4,1
5334,5334,4.0,18.4975,20.0,Male,7334,Mid,"Earring,Goat,Mole,Wild Hair",4,1
5337,5337,1.0,20.25,20.25,Male,5481,Light,"Earring,Handlebars,Shaved Head",3,1
5338,5338,2.0,2.4,4.75,Male,2114,Dark,"Goat,Vampire Hair",2,1
5339,5339,1.0,27.99,27.99,Female,945,Dark,"Headband,Purple Lipstick,Spots",3,1
5340,5340,5.0,11.046,23.4,Female,9083,Dark,"Eye Patch,Mohawk",2,1
5342,5342,1.0,24.55,24.55,Male,7460,Light,"Cigarette,Do-rag,Earring,Eye Patch",4,1
5343,5343,2.0,23.875,26.75,Female,3674,Mid,"Clown Eyes Blue,Tassle Hat",2,1
5344,5344,1.0,0.23,0.23,Male,343,Albino,"Buck Teeth,Earring",2,1
5346,5346,3.0,3.6166666666666667,10.25,Male,2300,Mid,"Earring,Horned Rim Glasses,Vampire Hair",3,1
5347,5347,1.0,19.0,19.0,Female,1529,Albino,"Blue Eye Shadow,Wild Blonde",2,1
5348,5348,2.0,19.425,21.85,Female,2664,Dark,"Black Lipstick,Clown Hair Green",2,1
5349,5349,1.0,21.5,21.5,Male,7148,Dark,"Eye Mask,Mohawk,Shadow Beard",3,1
5350,5350,1.0,34.5,34.5,Male,852,Mid,"Horned Rim Glasses,Top Hat",2,1
5352,5352,4.0,10.78,24.4,Male,5984,Light,"Cigarette,Front Beard,Peak Spike",3,1
5353,5353,1.0,0.13,0.13,Male,7652,Dark,"Mohawk,Muttonchops,Small Shades",3,1
5354,5354,10.0,2.7649999999999997,9.48,Female,9823,Light,"Black Lipstick,Mole,Stringy Hair",3,1
5356,5356,1.0,0.29,0.29,Male,6010,Mid,"Clown Eyes Blue,Earring,Front Beard,Messy Hair",4,1
5357,5357,3.0,6.3500000000000005,18.7,Male,7558,Light,"Horned Rim Glasses,Shaved Head",2,1
5360,5360,1.0,41.0,41.0,Male,4492,Mid,Small Shades,1,1
5364,5364,3.0,7.363333333333333,16.19,Male,9882,Light,"Bandana,Cigarette,Classic Shades",3,1
5365,5365,1.0,0.41,0.41,Male,7784,Mid,"Horned Rim Glasses,Peak Spike,Shadow Beard",3,1
5366,5366,9.0,4.663333333333333,15.0,Male,7034,Mid,"Mohawk,Normal Beard",2,1
5367,5367,3.0,3.6300000000000003,4.95,Male,6475,Light,"Classic Shades,Frumpy Hair,Luxurious Beard",3,1
5370,5370,1.0,18.4,18.4,Male,7885,Light,"Frumpy Hair,Nerd Glasses,Pipe,Shadow Beard",4,1
5372,5372,1.0,100.0,100.0,Female,1641,Light,"Classic Shades,Wild Blonde",2,1
5374,5374,4.0,11.540000000000001,21.7,Male,6077,Dark,"Front Beard,Wild Hair",2,1
5375,5375,1.0,1.5,1.5,Male,2528,Albino,"Clown Hair Green,Mustache",2,1
5380,5380,3.0,16.78333333333333,19.9,Male,5122,Dark,"Front Beard Dark,Mohawk Thin,Nerd Glasses",3,1
5382,5382,1.0,0.7,0.7,Male,7811,Albino,"Cigarette,Nerd Glasses,Peak Spike",3,1
5383,5383,1.0,21.75,21.75,Female,2990,Light,"Blue Eye Shadow,Dark Hair,Vape",3,1
5384,5384,1.0,0.63,0.63,Female,8405,Light,"Clown Eyes Green,Frumpy Hair,Purple Lipstick",3,1
5385,5385,2.0,11.225,22.0,Female,2193,Dark,"Clown Eyes Green,Red Mohawk",2,1
5389,5389,3.0,31.3,80.0,Female,472,Mid,"Welding Goggles,Wild Hair",2,1
5390,5390,2.0,4.7299999999999995,7.97,Male,5572,Light,"Big Shades,Handlebars,Mohawk Thin",3,1
5391,5391,3.0,0.23666666666666666,0.36,Female,2815,Albino,"Big Shades,Cigarette,Purple Lipstick,Straight Hair",4,1
5392,5392,6.0,10.018333333333333,23.88,Male,7166,Dark,"Eye Mask,Frumpy Hair,Shadow Beard",3,1
5393,5393,1.0,14.0,14.0,Male,5981,Mid,"Earring,Front Beard,Peak Spike,Small Shades",4,1
5394,5394,1.0,16.5,16.5,Male,9079,Albino,"Eye Patch,Mohawk",2,1
5395,5395,1.0,19.8,19.8,Male,8288,Mid,"Mohawk Thin,Small Shades",2,1
5396,5396,1.0,0.1,0.1,Male,6177,Light,"Chinstrap,Clown Eyes Green,Mohawk Thin",3,1
5397,5397,4.0,8.7375,22.2,Male,3239,Light,"Purple Hair,Shadow Beard",2,1
5398,5398,4.0,0.9025000000000001,1.61,Female,2208,Light,"Clown Eyes Blue,Half Shaved,Hot Lipstick",3,1
5399,5399,4.0,12.5925,23.49,Male,5478,Albino,"Do-rag,Handlebars",2,1
5400,5400,3.0,19.313333333333333,21.44,Male,8463,Mid,"Bandana,Clown Eyes Green,Earring",3,1
5402,5402,4.0,6.5725,7.99,Male,4943,Albino,"Clown Eyes Green,Hoodie,Shadow Beard",3,1
5404,5404,5.0,9.138000000000002,20.0,Male,8641,Light,"Headband,Regular Shades",2,1
5406,5406,2.0,0.825,1.25,Male,3451,Light,"Gold Chain,Mohawk Thin",2,1
5408,5408,1.0,0.33,0.33,Male,9479,Light,"Eye Patch,Wild Hair",2,1
5409,5409,1.0,39.99,39.99,Female,584,Light,"Green Eye Shadow,Hot Lipstick,Pigtails",3,1
5411,5411,5.0,14.498,29.0,Male,4191,Dark,"Big Shades,Clown Nose,Wild Hair",3,1
5412,5412,1.0,38.0,38.0,Zombie,547,Zombie,"Crazy Hair,Nerd Glasses",2,1
5413,5413,1.0,35.0,35.0,Female,1172,Mid,"Blonde Short,Horned Rim Glasses,Hot Lipstick",3,1
5414,5414,1.0,0.15,0.15,Female,2711,Light,"Black Lipstick,Silver Chain,Straight Hair",3,1
5416,5416,7.0,10.08142857142857,21.49,Male,7088,Dark,"Earring,Eye Mask,Shaved Head",3,1
5418,5418,1.0,18.0,18.0,Male,6577,Dark,"Earring,Mustache,Nerd Glasses,Shaved Head",4,1
5420,5420,2.0,12.649999999999999,24.65,Male,6360,Dark,"Cap,Horned Rim Glasses,Luxurious Beard",3,1
5421,5421,2.0,0.525,0.8,Male,3210,Mid,"Pipe,Purple Hair",2,1
5422,5422,1.0,0.25,0.25,Male,8196,Light,"Big Shades,Cap",2,1
5424,5424,1.0,0.14,0.14,Male,3192,Albino,"Goat,Purple Hair,Small Shades",3,1
5425,5425,1.0,0.15,0.15,Male,1383,Light,"Chinstrap,Cowboy Hat",2,1
5426,5426,1.0,29.0,29.0,Female,4406,Mid,Blue Eye Shadow,1,1
5428,5428,6.0,7.07,20.0,Male,7151,Light,"Eye Mask,Mohawk Thin,Mole",3,1
5429,5429,3.0,9.25,10.0,Female,1682,Light,"Cigarette,Earring,Nerd Glasses,Wild Blonde",4,1
5430,5430,1.0,26.0,26.0,Male,907,Dark,"Earring,Luxurious Beard,Spots",3,1
5431,5431,3.0,2.38,5.0,Female,1502,Albino,"Purple Eye Shadow,Purple Lipstick,Straight Hair Blonde",3,1
5432,5432,1.0,0.06,0.06,Female,9308,Mid,"Hot Lipstick,Mohawk",2,1
5433,5433,3.0,6.466666666666668,12.5,Male,2458,Dark,"Clown Hair Green,Frown,Muttonchops",3,1
5434,5434,1.0,0.5,0.5,Male,7316,Albino,"Goat,Mohawk",2,1
5435,5435,1.0,21.5,21.5,Male,6252,Mid,"Chinstrap,Classic Shades,Stringy Hair",3,1
5437,5437,6.0,2.9250000000000003,4.9,Male,9816,Mid,"Earring,Nerd Glasses,Stringy Hair",3,1
5438,5438,1.0,14.75,14.75,Female,2853,Mid,"Cigarette,Straight Hair",2,1
5439,5439,1.0,13.5,13.5,Male,5126,Light,"Earring,Front Beard Dark,Mohawk Thin",3,1
5440,5440,1.0,5.0,5.0,Male,3968,Light,"Luxurious Beard,Police Cap",2,1
5443,5443,1.0,15.25,15.25,Male,6073,Light,"Front Beard,Mole,Wild Hair",3,1
5444,5444,2.0,35.45,41.9,Male,786,Mid,"Front Beard,Top Hat",2,1
5445,5445,3.0,0.18666666666666668,0.23,Male,8148,Dark,"Cap,Earring,Eye Patch",3,1
5449,5449,2.0,0.165,0.19,Female,8539,Mid,"Black Lipstick,Clown Eyes Blue,Frumpy Hair",3,1
5450,5450,1.0,14.75,14.75,Male,5075,Mid,"Cigarette,Clown Eyes Blue,Front Beard Dark,Stringy Hair",4,1
5453,5453,1.0,24.5,24.5,Male,910,Light,"Big Shades,Earring,Shadow Beard,Spots",4,1
5454,5454,1.0,0.05,0.05,Male,1346,Light,"Cowboy Hat,Gold Chain,Nerd Glasses",3,1
5456,5456,2.0,15.8,17.0,Male,5179,Dark,"Eye Patch,Frown,Headband,Vape",4,1
5458,5458,2.0,16.25,16.75,Male,7563,Dark,"Do-rag,Earring,Mole,Nerd Glasses",4,1
5461,5461,1.0,5.97,5.97,Female,8585,Light,"Clown Eyes Blue,Stringy Hair",2,1
5462,5462,6.0,9.463333333333333,21.0,Female,9853,Dark,"Earring,Hot Lipstick,Stringy Hair",3,1
5463,5463,1.0,41.0,41.0,Male,4390,Light,Front Beard Dark,1,1
5465,5465,8.0,2.28625,3.3,Male,5186,Light,"Chinstrap,Frown,Regular Shades,Shaved Head",4,1
5467,5467,4.0,4.07,5.49,Female,9855,Mid,"Earring,Hot Lipstick,Stringy Hair",3,1
5468,5468,2.0,18.490000000000002,18.98,Female,8552,Light,"Clown Eyes Blue,Purple Lipstick,Wild Hair",3,1
5471,5471,3.0,1.4000000000000001,2.0,Female,6507,Light,"3D Glasses,Earring,Wild Hair",3,1
5475,5475,2.0,31.995,36.99,Male,7630,Dark,"Earring,Peak Spike,VR",3,1
5477,5477,1.0,0.25,0.25,Male,1031,Light,"Chinstrap,Earring,Mohawk Thin,Rosy Cheeks",4,1
5480,5480,5.0,8.414,26.99,Male,3222,Mid,"Purple Hair,Small Shades",2,1
5482,5482,8.0,1.8537500000000002,2.97,Male,5552,Mid,"Handlebars,Knitted Cap",2,1
5483,5483,1.0,0.14,0.14,Male,6239,Light,"Chinstrap,Wild Hair",2,1
5484,5484,1.0,0.5,0.5,Male,4643,Light,"Big Shades,Cap Forward,Mustache",3,1
5485,5485,2.0,1.12,1.99,Female,8364,Mid,"Clown Eyes Green,Mohawk Dark,Purple Lipstick",3,1
5486,5486,2.0,50.75,100.0,Male,3309,Dark,"Earring,Eye Patch,Hoodie,Muttonchops,Vape",5,1
5487,5487,3.0,0.2833333333333334,0.4,Male,3969,Mid,"3D Glasses,Police Cap",2,1
5488,5488,2.0,6.5,7.5,Male,3974,Light,"Eye Patch,Mustache,Police Cap",3,1
5492,5492,1.0,31.0,31.0,Female,1081,Mid,"Frumpy Hair,Rosy Cheeks",2,1
5494,5494,4.0,15.6475,17.5,Male,6893,Mid,"Earring,Normal Beard Black,Stringy Hair",3,1
5497,5497,1.0,0.16,0.16,Female,1708,Dark,"Cigarette,Earring,Purple Lipstick,Straight Hair Blonde",4,1
5499,5499,1.0,0.21,0.21,Female,9263,Albino,"Earring,Hot Lipstick,Mohawk Thin,Mole",4,1
5500,5500,1.0,28.0,28.0,Male,3515,Mid,"Big Shades,Chinstrap,Medical Mask,Stringy Hair",4,1
5510,5510,1.0,22.97,22.97,Male,5015,Mid,"Earring,Eye Mask,Front Beard Dark,Stringy Hair",4,1
5511,5511,3.0,1.9166666666666667,5.0,Male,2894,Light,"Cap,Chinstrap,Silver Chain",3,1
5512,5512,1.0,19.99,19.99,Male,2081,Light,"Earring,Mustache,Nerd Glasses,Vampire Hair",4,1
5514,5514,3.0,8.753333333333334,14.6,Male,8166,Albino,"Cap,Shadow Beard",2,1
5516,5516,7.0,17.39714285714286,23.95,Female,5649,Dark,"Blue Eye Shadow,Knitted Cap",2,1
5518,5518,3.0,6.6000000000000005,17.0,Female,5423,Albino,"Messy Hair,Purple Eye Shadow",2,1
5519,5519,1.0,0.25,0.25,Male,6991,Dark,"Big Shades,Knitted Cap,Normal Beard",3,1
5520,5520,1.0,0.06,0.06,Male,9601,Dark,"Eye Patch,Messy Hair",2,1
5521,5521,1.0,35.0,35.0,Male,9756,Light,"Bandana,Eye Patch",2,1
5522,5522,5.0,1.6560000000000001,2.8,Female,5719,Mid,"Bandana,Blue Eye Shadow,Earring",3,1
