id,type_id,rarity,skin_id,total_traits,total_hidden_traits
4076,5,1099,5,4,0
4077,4,9516,6,3,0
4078,4,9591,4,2,0
4079,5,4171,5,3,0
4080,4,4642,5,3,0
4081,5,4410,7,1,0
4082,4,1813,5,2,0
4083,4,797,7,3,0
4084,5,9564,7,3,0
4085,4,2285,6,3,0
4086,5,8943,5,2,0
4087,5,1275,7,3,0
4088,5,124,6,3,0
4089,5,8683,7,2,0
4090,5,8740,5,3,0
4091,4,7807,6,2,0
4092,4,9759,5,3,0
4093,5,9547,6,3,0
4094,5,1548,6,3,0
4095,4,336,6,3,1
4096,5,3728,7,2,0
4097,4,4584,5,3,0
4098,4,2088,7,2,0
4099,4,4611,5,3,0
4100,5,1723,7,3,0
4101,5,8577,5,4,0
4102,5,1304,6,3,0
4103,4,5501,7,2,0
4104,5,1323,5,2,0
4105,4,5110,6,3,0
4106,5,959,5,3,0
4107,5,3612,7,3,1
4108,5,2190,6,3,0
4109,4,8307,5,3,0
4110,4,3181,4,2,0
4111,4,6704,5,3,0
4112,4,7261,4,3,0
4113,5,734,5,2,0
4114,4,2596,7,2,0
4115,4,4668,4,2,0
4116,4,4716,6,2,0
4117,5,9937,6,3,0
4118,5,8443,7,3,0
4119,5,2384,6,2,0
4120,4,5863,6,3,0
4121,5,9307,7,2,0
4122,4,20,7,6,0
4123,5,3328,7,5,0
4124,4,6190,7,2,0
4125,4,3227,4,2,0
4126,4,7417,7,2,0
4127,4,7839,7,3,0
4128,4,4175,5,2,0
4129,4,8080,4,1,0
4130,5,1732,6,2,0
4131,5,3098,4,2,0
4132,4,4437,4,2,0
4133,5,1135,7,2,0
4134,5,1553,6,2,0
4135,5,9462,7,2,0
4136,4,8826,5,2,0
4137,4,90,5,2,0
4138,4,5932,5,2,0
4139,4,6061,5,3,0
4140,5,2030,7,2,0
4141,5,1147,6,3,0
4142,4,4302,7,4,0
4143,4,5271,4,2,0
4144,4,4212,7,1,0
4145,5,2558,6,1,0
4146,5,7863,7,3,0
4147,5,9477,5,2,0
4148,5,8996,7,4,0
4149,4,4632,5,3,0
4150,5,9537,5,2,0
4151,4,9410,7,2,0
4152,5,2462,7,4,1
4153,5,9793,5,3,0
4154,5,1273,6,3,0
4155,4,4133,6,2,0
4156,4,4684,7,3,0
4157,2,45,2,1,0
4158,4,5171,6,3,0
4159,4,6394,6,2,0
4160,5,1890,4,3,0
4161,4,3121,6,3,0
4162,5,9030,5,3,0
4163,4,5969,6,4,0
4164,4,9369,4,2,0
4165,4,6185,4,2,0
4166,4,3214,7,2,0
4167,5,1937,6,4,1
4168,5,7953,7,3,0
4169,5,9832,6,4,0
4170,5,3619,6,3,0
4171,4,8833,5,2,0
4172,4,9273,6,2,0
4173,4,9119,7,2,0
4174,4,3486,6,4,0
4175,4,9276,7,2,0
4176,4,5468,6,3,0
4177,5,1482,7,5,2
4178,4,7813,7,3,0
4179,2,40,2,1,0
4180,4,5983,5,3,0
4181,5,7149,6,3,0
4182,4,5459,6,3,0
4183,4,9143,7,3,0
4184,5,1651,6,2,0
4185,5,9180,4,3,0
4186,4,8294,6,2,0
4187,4,9360,5,2,0
4188,4,8256,5,2,0
4189,5,3081,6,2,0
4190,4,8895,5,2,0
4191,5,2397,7,3,1
4192,5,7870,5,4,0
4193,4,1043,5,4,0
4194,4,6864,5,2,0
4195,5,4199,7,3,0
4196,5,3095,5,2,0
4197,5,2682,5,2,0
4198,4,6924,7,2,0
4199,5,2573,5,2,0
4200,4,6828,6,3,0
4201,5,3104,5,2,0
4202,4,8435,5,2,0
4203,4,6995,6,3,0
4204,4,7274,4,2,0
4205,4,6178,7,4,0
4206,4,6688,7,2,0
4207,4,6194,7,3,0
4208,4,4905,5,3,0
4209,5,9862,7,3,0
4210,4,5883,5,3,0
4211,4,4737,5,4,0
4212,5,290,4,2,0
4213,4,8646,4,4,0
4214,5,9945,7,2,0
4215,5,747,5,3,1
4216,5,3064,7,3,0
4217,4,8275,7,3,0
4218,4,6909,7,3,0
4219,5,1566,7,3,0
4220,4,9702,7,2,0
4221,4,4962,5,3,0
4222,4,5844,7,3,0
4223,5,585,6,3,0
4224,4,7627,7,3,0
4225,5,3072,4,3,0
4226,5,1535,7,2,0
4227,4,4401,6,1,0
4228,5,5764,7,2,0
4229,4,1773,7,3,0
4230,5,2290,5,3,0
4231,5,9722,6,3,0
4232,5,2974,5,5,2
4233,5,8350,6,2,0
4234,4,6897,6,3,0
4235,4,3112,5,4,1
4236,5,1599,6,3,0
4237,5,144,5,3,0
4238,5,582,4,3,0
4239,4,7552,5,2,0
4240,5,994,7,4,0
4241,4,341,4,3,0
4242,4,8217,6,3,0
4243,5,5775,6,3,0
4244,5,2024,7,3,0
4245,4,6148,6,3,0
4246,5,1272,5,4,1
4247,4,2882,6,3,0
4248,5,5636,7,3,0
4249,4,7360,6,2,0
4250,5,9716,7,3,0
4251,5,469,5,3,0
4252,4,798,5,4,0
4253,4,7211,5,3,0
4254,4,3904,4,2,0
4255,5,1940,4,4,1
4256,4,4141,5,4,0
4257,4,8655,5,3,0
4258,5,5389,4,3,0
4259,4,4404,6,2,0
4260,4,3549,6,4,0
4261,4,2931,7,4,0
4262,4,2904,7,4,0
4263,4,9371,6,3,0
4264,5,7876,4,2,0
4265,5,1479,4,2,0
4266,5,5680,5,2,0
4267,5,5648,6,3,0
4268,5,1203,7,2,0
4269,5,1241,4,3,0
4270,5,9705,4,2,0
4271,5,9670,4,3,0
4272,4,3257,6,2,0
4273,4,2926,6,4,0
4274,5,8464,5,2,0
4275,5,8988,7,3,0
4276,5,9796,5,3,0
4277,5,1669,5,2,0
4278,5,9558,5,3,0
4279,4,3980,7,2,0
4280,5,2830,6,2,0
4281,4,4594,5,4,0
4282,5,1294,7,2,0
4283,4,2252,6,2,0
4284,4,6358,6,4,0
4285,4,3533,6,3,0
4286,4,6945,6,4,0
4287,5,1545,7,4,1
4288,4,7556,6,2,0
4289,5,978,7,2,0
4290,4,4217,7,3,0
4291,4,779,6,2,0
4292,4,7369,5,2,0
4293,4,7203,5,2,0
4294,4,9017,6,3,0
4295,5,6501,5,3,0
4296,4,2087,6,3,0
4297,4,7491,6,4,0
4298,4,9739,6,3,0
4299,4,4330,4,4,0
4300,4,7746,7,2,0
4301,5,737,5,2,0
4302,5,1267,4,3,0
4303,5,2788,6,4,1
4304,4,7374,7,3,0
4305,5,2375,4,2,0
4306,5,5339,7,3,0
4307,5,9872,6,2,0
4308,4,8859,7,4,0
4309,4,9487,5,3,0
4310,5,2986,7,4,1
4311,5,9606,6,3,0
4312,4,5290,5,3,0
4313,4,6182,7,3,0
4314,5,4577,4,2,0
4315,5,465,6,2,0
4316,5,2349,5,2,0
4317,5,3279,6,5,1
4318,4,6583,5,2,0
4319,5,8391,6,3,0
4320,5,2686,5,4,1
4321,4,4705,7,2,0
4322,4,6066,5,2,0
4323,4,5302,5,2,0
4324,4,1474,5,2,0
4325,4,334,7,5,0
4326,4,7479,4,3,0
4327,4,9573,7,2,0
4328,5,5448,6,2,0
4329,4,3882,5,2,0
4330,4,7158,5,2,0
4331,4,9801,6,3,0
4332,4,9216,7,2,0
4333,5,3004,5,4,1
4334,5,175,6,2,0
4335,5,8416,5,3,0
4336,4,9315,7,3,0
4337,4,1396,6,3,0
4338,4,5989,7,3,0
4339,4,4086,5,3,0
4340,5,8747,6,2,0
4341,5,2365,5,2,0
4342,4,7038,5,3,0
4343,4,3535,6,2,0
4344,5,2679,7,3,0
4345,5,8407,7,3,0
4346,5,1176,6,2,0
4347,5,666,7,3,0
4348,5,732,7,2,0
4349,5,5817,6,3,0
4350,5,2367,6,2,0
4351,4,1822,5,4,0
4352,5,4185,7,3,0
4353,4,4268,4,4,1
4354,5,2203,6,3,0
4355,5,1293,6,2,0
4356,4,2247,7,3,0
4357,4,6450,7,3,0
4358,5,9785,7,3,0
4359,5,130,7,3,0
4360,4,8009,7,3,0
4361,4,7215,5,3,0
4362,4,6850,7,3,0
4363,5,2311,7,2,0
4364,4,2084,5,3,0
4365,5,5642,6,4,0
4366,5,8232,7,2,0
4367,5,2003,7,2,0
4368,5,3648,6,2,0
4369,5,8637,7,4,0
4370,4,7676,6,3,0
4371,4,5296,7,3,0
4372,4,5000,6,4,1
4373,5,1237,6,3,0
4374,4,3898,5,2,0
4375,5,8434,5,2,0
4376,4,5937,7,3,0
4377,5,613,4,3,0
4378,5,5356,7,3,0
4379,4,5056,6,3,0
4380,4,4842,7,3,0
4381,5,216,6,1,0
4382,5,2668,7,2,0
4383,5,3430,6,3,0
4384,5,713,5,4,1
4385,4,6742,5,3,0
4386,4,6843,6,3,0
4387,4,9372,7,3,0
4388,4,1005,5,5,0
4389,4,3995,6,2,0
4390,4,4987,7,3,0
4391,4,4094,6,4,0
4392,4,6666,5,2,0
4393,4,9441,5,2,0
4394,5,419,6,3,0
4395,4,5059,4,3,0
4396,4,6466,6,2,0
4397,5,7988,5,3,0
4398,5,636,7,2,0
4399,5,2040,5,3,0
4400,4,3767,6,2,0
4401,4,4638,5,2,0
4402,5,2102,6,3,0
4403,4,5497,4,3,0
4404,4,1475,5,2,0
4405,4,7974,7,4,0
4406,5,1326,4,3,1
4407,5,9839,6,2,0
4408,4,9497,5,3,0
4409,4,6565,6,2,0
4410,4,2946,6,3,0
4411,5,4499,7,1,0
4412,4,4597,5,2,0
4413,4,7153,4,3,0
4414,4,6644,7,2,0
4415,4,6732,5,4,1
4416,4,3301,4,5,1
4417,5,9117,7,2,0
4418,5,1984,4,3,0
4419,5,669,7,2,0
4420,4,7724,7,3,0
4421,5,970,7,3,0
4422,5,9389,7,3,0
4423,4,4540,5,1,0
4424,5,8133,7,3,0
4425,5,1219,4,5,1
4426,4,7781,7,4,0
4427,4,7364,6,4,0
4428,4,6821,7,2,0
4429,4,3429,7,4,0
4430,5,8945,6,2,0
4431,5,8408,4,2,0
4432,4,7358,7,3,0
4433,5,2302,5,2,0
4434,4,8412,7,2,0
4435,5,5798,7,3,0
4436,4,3267,7,5,0
4437,4,6550,7,3,0
4438,4,3802,6,2,0
4439,5,5812,6,2,0
4440,5,3032,6,3,0
4441,4,7850,7,4,0
4442,4,4854,6,2,0
4443,4,1424,7,2,0
4444,5,9942,5,2,0
4445,4,6744,5,3,1
4446,4,7662,6,2,0
4447,4,4121,7,3,0
4448,4,7259,7,2,0
4449,4,9776,5,3,0
4450,5,5364,5,4,0
4451,4,5230,7,3,0
4452,4,7562,7,2,0
4453,4,7952,5,3,0
4454,5,4568,6,2,0
4455,4,6222,6,2,0
4456,5,9846,6,3,0
4457,5,272,7,2,0
4458,4,1053,5,2,0
4459,4,881,6,3,0
4460,4,4518,6,1,0
4461,4,7648,7,2,0
4462,5,1520,5,4,0
4463,4,5968,4,4,0
4464,4,7880,5,2,0
4465,2,39,2,3,0
4466,5,5687,7,4,1
4467,4,7593,7,2,0
4468,5,3059,5,3,1
4469,5,296,7,3,1
4470,4,6950,6,3,0
4471,4,8163,7,3,0
4472,4,8942,4,2,0
4473,3,485,3,2,0
4474,4,7859,4,2,0
4475,4,6167,6,2,0
4476,4,7588,5,2,0
4477,4,6202,6,3,0
4478,4,7755,5,2,0
4479,4,3422,5,3,0
4480,4,6670,6,3,0
4481,4,4730,7,2,0
4482,4,9500,7,3,0
4483,4,9074,7,3,0
4484,4,3876,7,4,0
4485,4,8624,5,3,0
4486,5,723,7,3,0
4487,5,9854,6,3,0
4488,4,3902,6,2,0
4489,4,5294,6,3,0
4490,5,9071,7,2,0
4491,4,8286,6,2,0
4492,5,5666,6,3,0
4493,4,3988,7,3,0
4494,4,7359,5,2,0
4495,4,4360,5,4,0
4496,4,6089,4,2,0
4497,5,5664,7,4,0
4498,4,3862,6,2,0
4499,4,3951,6,2,0
4500,4,7957,6,3,0
4501,5,437,5,3,0
4502,4,1398,6,2,0
4503,5,1694,5,2,0
4504,4,8739,7,2,0
4505,5,5769,7,3,0
4506,4,1063,7,3,0
4507,4,60,6,3,0
4508,4,4661,7,2,0
4509,4,6896,7,4,0
4510,4,6778,6,2,0
4511,4,6822,7,4,0
4512,4,6579,4,2,0
4513,5,8459,7,3,0
4514,3,54,3,3,0
4515,5,8230,5,2,0
4516,5,2586,6,2,0
4517,5,5372,6,2,0
4518,5,1235,7,2,0
4519,5,8417,6,3,0
4520,4,7365,5,3,0
4521,4,975,4,2,0
4522,4,8860,5,3,0
4523,4,853,5,2,0
4524,4,9636,7,3,0
4525,4,8970,4,2,0
4526,5,2131,5,4,1
4527,4,4091,5,3,0
4528,4,8022,6,2,0
4529,4,5183,7,3,1
4530,4,771,5,3,0
4531,5,9292,4,3,0
4532,4,3160,5,3,0
4533,4,5907,6,2,0
4534,4,3999,5,3,0
4535,4,6027,6,3,0
4536,5,700,5,2,0
4537,5,3022,7,3,0
4538,5,8227,5,3,0
4539,4,5986,6,2,0
4540,4,9932,6,2,0
4541,4,7779,6,2,0
4542,4,9474,5,3,0
4543,4,2707,6,2,0
4544,4,6484,5,2,0
4545,4,6809,6,2,0
4546,5,1229,5,3,0
4547,5,9835,6,3,0
4548,5,9979,6,3,0
4549,5,2405,7,2,0
4550,4,2551,4,2,0
4551,4,6627,6,4,0
4552,4,4899,7,3,0
4553,4,5888,5,4,0
4554,4,6397,7,3,0
4555,5,2616,5,4,0
4556,4,7726,6,2,0
4557,4,5267,6,3,0
4558,4,6802,5,2,0
4559,4,4216,5,3,1
4560,3,564,3,2,0
4561,5,1193,6,3,0
4562,4,3903,7,2,0
4563,5,8008,6,3,0
4564,5,8920,5,2,0
4565,4,9869,4,2,0
4566,4,4927,6,3,0
4567,5,727,6,2,0
4568,4,322,7,3,0
4569,5,1717,5,2,0
4570,4,8518,6,3,0
4571,4,9492,7,2,0
4572,5,8762,5,2,0
4573,4,3127,7,4,0
4574,5,8542,5,2,0
4575,4,5255,5,4,0
4576,5,1228,5,4,0
4577,4,6560,7,3,0
4578,4,6329,6,2,0
4579,4,7934,7,3,0
4580,5,8102,4,1,0
4581,5,5645,6,3,0
4582,4,382,7,3,0
4583,4,6374,5,3,0
4584,4,855,5,2,0
4585,5,2491,5,4,0
4586,5,1284,5,2,0
4587,5,8765,6,2,0
4588,4,6096,5,3,0
4589,4,6157,7,3,0
4590,4,4916,6,3,0
4591,4,3288,5,5,0
4592,4,8168,5,2,0
4593,4,6044,5,3,0
4594,4,4147,4,3,0
4595,4,3977,4,2,0
4596,5,2132,6,3,0
4597,4,3371,5,4,0
4598,5,7976,5,3,0
4599,5,1166,7,3,0
4600,4,9501,7,3,0
4601,4,7557,6,2,0
4602,4,6932,5,3,0
4603,4,3931,7,3,0
4604,4,4757,5,3,0
4605,4,844,7,2,0
4606,4,4150,7,3,0
4607,5,2303,5,2,0
4608,4,2514,6,2,0
4609,4,4906,4,2,0
4610,4,8677,7,2,0
4611,4,7192,6,3,0
4612,4,1348,5,3,0
4613,5,181,5,3,1
4614,4,9381,4,2,0
4615,4,7568,7,3,0
4616,5,2265,5,3,0
4617,5,4105,7,3,0
4618,5,9387,6,3,0
4619,4,7482,6,3,0
4620,5,278,4,1,0
4621,4,4689,6,4,1
4622,5,3627,7,2,0
4623,5,9629,6,3,0
4624,4,7312,6,3,0
4625,5,8212,7,2,0
4626,5,8179,5,4,0
4627,5,9638,6,2,0
4628,5,430,5,2,0
4629,4,7602,7,3,0
4630,4,1841,6,2,0
4631,5,7963,7,3,0
4632,4,3173,5,2,0
4633,4,1933,5,4,0
4634,4,1875,5,2,0
4635,5,5899,5,2,0
4636,4,4664,7,4,0
4637,4,9384,6,2,0
4638,5,1888,6,4,0
4639,5,473,7,3,0
4640,5,1217,6,2,0
4641,4,772,7,3,0
4642,5,1510,6,3,0
4643,4,3845,7,4,1
4644,5,5776,7,3,0
4645,4,1755,5,3,0
4646,4,9362,7,2,0
4647,4,4025,5,3,0
4648,4,768,7,4,0
4649,4,7394,7,2,0
4650,4,6918,6,3,0
4651,4,6048,5,3,0
4652,4,4344,5,3,0
4653,5,8523,6,3,0
4654,4,916,5,4,0
4655,5,618,7,3,0
4656,4,6944,7,4,0
4657,5,1162,7,2,0
4658,4,7461,5,3,0
4659,4,4469,7,3,0
4660,4,6512,6,2,0
4661,4,1931,6,4,0
4662,4,4675,5,2,0
4663,4,7640,7,4,0
4664,4,9209,6,2,0
4665,5,9260,4,3,0
4666,4,3827,7,2,0
4667,5,2490,6,3,0
4668,4,5205,7,4,1
4669,4,4944,4,4,1
4670,4,3323,7,5,0
4671,4,6737,6,3,0
4672,5,4155,5,2,0
4673,4,9196,7,3,0
4674,5,4573,6,2,0
4675,5,610,6,3,0
4676,5,8023,7,2,0
4677,5,988,5,2,0
4678,5,439,5,3,1
4679,4,3307,6,5,0
4680,4,7401,4,2,0
4681,4,4893,7,4,0
4682,5,3550,5,2,0
4683,5,9676,5,3,0
4684,4,4807,7,4,1
4685,4,7502,5,4,0
4686,4,3978,5,2,0
4687,4,337,5,3,0
4688,5,4415,7,2,0
4689,4,7586,5,3,0
4690,4,4456,7,2,0
4691,4,4721,7,3,0
4692,4,9343,6,3,0
4693,4,7883,6,2,0
4694,5,9480,7,2,0
4695,4,4288,7,2,0
4696,4,6985,5,2,0
4697,5,8187,6,3,0
4698,4,4252,7,3,1
4699,4,1831,7,3,0
4700,4,7752,4,2,0
4701,5,9703,7,3,0
4702,4,8345,7,3,0
4703,5,3637,6,4,1
4704,4,8892,7,3,0
4705,5,8331,4,2,0
4706,4,8280,4,2,0
4707,4,4618,4,4,0
4708,4,3913,5,3,0
4709,4,4036,5,3,0
4710,4,4506,5,1,0
4711,5,1163,7,3,0
4712,5,2591,5,3,0
4713,5,1735,6,3,0
4714,4,4873,6,3,0
4715,4,6347,7,3,0
4716,4,5288,6,2,0
4717,5,3277,6,5,1
4718,4,7565,6,3,0
4719,4,3531,5,2,0
4720,5,1577,7,3,0
4721,4,7583,6,2,0
4722,5,9851,6,3,0
4723,5,2851,7,2,0
4724,4,3523,7,4,0
4725,4,917,7,3,1
4726,4,1801,5,3,0
4727,5,2432,5,2,0
4728,4,9934,7,2,0
4729,4,7087,5,3,0
4730,5,4510,7,1,0
4731,4,1788,6,4,1
4732,4,6907,7,4,0
4733,4,8195,6,2,0
4734,4,7439,5,2,0
4735,4,7142,7,3,0
4736,4,4296,7,3,0
4737,4,4395,7,2,0
4738,4,7542,5,3,0
4739,5,2008,6,3,0
4740,4,6211,5,2,0
4741,5,1252,7,2,0
4742,4,4470,5,3,0
4743,5,5808,5,3,0
4744,4,5876,6,3,0
4745,4,6672,5,3,0
4746,4,4127,6,4,0
4747,4,4258,7,4,0
4748,3,543,3,2,0
4749,4,3117,6,2,0
4750,4,5222,7,3,0
4751,4,1373,6,3,0
4752,5,9599,6,3,0
4753,5,233,5,3,0
4754,4,8886,7,3,0
4755,4,2058,4,2,0
4756,4,7063,5,3,0
4757,5,2582,7,3,0
4758,4,4924,6,3,0
4759,4,7009,7,3,0
4760,4,3135,7,3,0
4761,4,4885,7,3,0
4762,5,1656,5,3,0
4763,4,9156,7,3,0
4764,5,9642,6,4,0
4765,4,7825,7,3,0
4766,4,2128,5,3,0
4767,4,6086,5,4,0
4768,5,3660,5,4,1
4769,5,9264,6,3,0
4770,5,686,7,2,0
4771,4,4966,7,3,0
4772,4,7348,5,2,0
4773,5,2817,5,3,0
4774,4,4039,6,2,0
4775,4,1044,7,4,0
4776,4,2037,5,3,0
4777,4,1857,6,4,0
4778,4,9316,7,3,0
4779,5,8598,7,3,0
4780,5,7133,7,2,0
4781,4,1427,5,2,0
4782,4,5305,7,2,0
4783,5,4195,5,2,0
4784,4,6552,7,3,0
4785,5,2798,7,3,1
4786,4,1010,5,4,0
4787,4,328,7,2,0
4788,5,2833,6,3,0
4789,5,187,5,3,1
4790,4,8515,7,2,0
4791,4,6637,6,4,0
4792,4,8547,5,3,0
4793,4,4405,7,2,0
4794,4,9139,5,3,0
4795,4,3858,4,2,0
4796,4,3462,6,2,0
4797,4,4775,7,2,0
4798,5,3720,6,2,0
4799,5,980,5,2,0
4800,5,1522,7,4,1
4801,4,6369,7,2,0
4802,4,4688,5,3,0
4803,5,2431,6,3,0
4804,5,8773,6,3,0
4805,4,9478,5,2,0
4806,4,4099,6,4,0
4807,5,2724,7,2,0
4808,4,3771,5,3,0
4809,4,5024,7,3,0
4810,4,6840,5,3,0
4811,4,7516,7,2,0
4812,4,7553,5,2,0
4813,4,392,6,3,0
4814,5,9302,7,3,0
4815,5,5744,5,3,0
4816,5,5698,5,3,0
4817,4,4677,7,3,0
4818,5,4495,6,1,0
4819,4,7324,7,2,0
4820,4,7928,5,3,0
4821,4,3245,4,4,1
4822,5,5396,6,2,0
4823,4,2061,7,3,0
4824,5,9922,4,2,0
4825,4,4030,7,3,0
4826,4,5493,4,3,0
4827,4,7095,7,2,0
4828,4,6539,6,3,0
4829,4,4701,4,2,0
4830,5,1490,5,3,0
4831,3,488,3,3,0
4832,4,7355,5,4,0
4833,4,2527,7,3,0
4834,5,3053,7,3,0
4835,5,8428,4,3,0
4836,5,586,7,3,0
4837,4,5125,4,2,0
4838,4,6418,5,4,1
4839,4,1929,7,2,0
4840,5,1979,7,4,0
4841,4,9508,5,2,0
4842,4,7580,5,2,0
4843,4,4351,7,3,0
4844,4,7329,7,2,0
4845,4,8250,5,2,0
4846,4,6913,7,3,0
4847,5,1324,6,2,0
4848,4,4319,5,4,0
4849,5,1531,5,2,0
4850,5,1555,7,2,0
4851,3,484,3,1,0
4852,4,1405,7,2,0
4853,4,2299,7,3,0
4854,4,1791,5,4,0
4855,4,6176,6,3,0
4856,4,7412,7,3,0
4857,4,8661,5,2,0
4858,5,7942,7,2,0
4859,4,6872,7,3,0
4860,5,1736,5,2,0
4861,5,289,6,2,0
4862,4,6854,6,2,0
4863,4,2652,5,2,0
4864,4,4278,7,4,0
4865,4,9081,7,3,0
4866,4,6997,7,2,0
4867,4,7356,5,3,0
4868,4,6630,5,2,0
4869,5,2070,6,3,0
4870,4,8738,6,2,0
4871,5,8802,6,2,0
4872,4,8983,7,3,0
4873,5,1989,6,4,0
4874,4,9789,6,2,0
4875,3,486,3,5,0
4876,4,6710,5,4,0
4877,4,3948,5,3,0
4878,4,7999,5,3,0
4879,4,6224,7,3,0
4880,4,9396,5,3,0
4881,5,663,7,2,0
4882,4,4022,5,3,0
4883,5,9422,5,2,0
4884,4,6312,7,3,0
4885,5,1281,7,4,1
4886,5,2227,4,3,0
4887,5,138,5,3,0
4888,5,1986,5,3,0
4889,4,6762,6,2,0
4890,5,2201,6,3,0
4891,4,7072,7,3,0
4892,4,6452,7,3,0
4893,4,4714,4,2,0
4894,5,1650,5,2,0
4895,4,5934,7,4,0
4896,5,1286,7,2,0
4897,4,9349,6,2,0
4898,4,5017,6,3,0
4899,5,3605,7,4,1
4900,5,3090,6,2,0
4901,5,9688,6,3,0
4902,4,3178,7,3,0
4903,4,7464,5,3,0
4904,5,1119,6,4,0
4905,4,6748,6,2,0
4906,4,6801,7,3,0
4907,4,5471,7,3,0
4908,4,6639,7,3,0
4909,4,7711,5,3,0
4910,4,9532,4,2,0
4911,4,6209,4,2,0
4912,5,5401,5,3,0
4913,5,3082,5,3,0
4914,4,7069,6,2,0
4915,4,6727,6,3,0
4916,4,6905,6,3,0
4917,4,5060,6,3,0
4918,4,1932,6,2,0
4919,4,7712,7,3,0
4920,4,9135,6,3,0
4921,4,1029,7,4,0
4922,5,1938,7,4,1
4923,5,1575,5,3,0
4924,4,1024,7,3,0
4925,5,725,4,2,0
4926,4,6263,7,3,0
4927,4,4992,5,2,0
4928,5,8380,6,3,0
4929,5,2547,4,2,0
4930,5,5777,7,3,0
4931,5,958,6,3,0
4932,5,8781,5,3,0
4933,4,2918,6,2,0
4934,4,6035,7,3,0
4935,5,2100,4,4,1
4936,5,9458,5,2,0
4937,5,214,4,1,0
4938,5,463,4,2,0
4939,4,3138,6,2,0
4940,4,4615,5,2,0
4941,4,4959,7,2,0
4942,5,2844,4,2,0
4943,4,6791,6,3,0
4944,5,3678,5,3,0
4945,4,4051,5,3,0
4946,4,3983,4,2,0
4947,5,9488,5,2,0
4948,5,9114,6,2,0
4949,4,6040,7,2,0
4950,5,9524,6,3,0
4951,5,5714,6,3,0
4952,4,9112,5,2,0
4953,4,6916,6,3,0
4954,4,3374,5,4,0
4955,5,116,7,2,0
4956,4,7049,6,3,0
4957,4,3123,6,3,0
4958,5,2220,6,2,0
4959,5,5793,4,3,0
4960,4,8843,6,3,0
4961,4,5046,4,3,0
4962,5,5727,5,3,0
4963,4,6653,5,3,0
4964,5,8160,7,2,0
4965,5,5918,6,3,0
4966,4,6992,4,3,0
4967,4,8613,4,3,0
4968,4,3219,5,3,0
4969,4,9142,6,3,0
4970,4,3839,7,2,0
4971,4,3133,5,3,0
4972,4,3338,5,5,0
4973,5,8535,6,2,0
4974,4,6110,5,4,0
4975,4,8844,7,3,0
4976,4,4724,4,3,0
4977,4,4270,7,3,0
4978,4,2109,7,2,0
4979,4,4624,5,3,0
4980,5,3068,5,2,0
4981,5,2271,4,2,0
4982,5,5338,7,4,1
4983,4,2916,6,4,0
4984,5,1924,5,3,0
4985,4,2089,7,4,0
4986,5,3700,5,2,0
4987,4,7106,4,2,0
4988,4,379,5,3,0
4989,4,6291,7,3,0
4990,4,2063,5,3,0
4991,5,4552,6,3,0
4992,4,9641,7,2,0
4993,4,4956,4,2,0
4994,4,6885,5,4,0
4995,4,7314,7,3,0
4996,4,4983,6,2,0
4997,5,2398,7,3,0
4998,5,2465,7,3,0
4999,4,5191,5,4,0
5000,4,7354,6,4,0
5001,5,1249,6,3,0
5002,5,312,5,2,0
5003,4,74,5,4,0
5004,4,5196,7,3,0
5005,4,5079,6,4,0
5006,5,9677,5,2,0
5007,4,2056,7,3,0
5008,5,2848,4,2,0
5009,4,1449,7,2,0
5010,5,8186,5,3,0
5011,5,2722,6,4,1
5012,5,2698,5,2,0
5013,4,8829,7,2,0
5014,4,6764,6,3,0
5015,5,1612,7,3,0
5016,4,351,5,4,0
5017,4,7517,4,4,0
5018,4,9923,5,3,0
5019,4,7327,5,2,0
5020,4,9021,6,3,0
5021,4,5167,5,3,0
5022,4,9140,5,3,0
5023,4,7029,5,2,0
5024,4,5045,5,4,0
5025,5,2473,7,4,1
5026,4,1913,5,3,0
5027,5,2804,7,3,1
5028,5,1278,5,3,1
5029,4,7656,5,3,0
5030,4,8336,6,2,0
5031,5,9540,6,2,0
5032,4,8538,6,3,0
5033,5,8553,7,4,0
5034,4,5492,6,3,0
5035,4,8153,6,3,0
5036,4,5547,7,3,0
5037,5,2186,4,4,0
5038,4,8167,6,3,0
5039,5,5378,7,3,0
5040,4,5029,7,3,0
5041,5,3715,5,2,0
5042,4,6613,5,3,0
5043,5,8525,5,3,0
5044,5,8569,6,2,0
5045,5,9342,7,3,0
5046,5,9018,4,2,0
5047,4,4544,7,2,0
5048,4,1013,5,2,0
5049,4,5620,6,3,0
5050,5,282,6,3,0
5051,4,7494,6,3,0
5052,4,5954,7,4,0
5053,5,4101,6,3,0
5054,5,1255,5,4,1
5055,5,4498,5,1,0
5056,5,2805,7,4,1
5057,4,64,4,4,0
5058,4,3341,5,5,1
5059,4,8317,6,2,0
5060,4,3435,6,3,0
5061,5,2492,5,4,1
5062,4,1861,5,2,0
5063,4,5055,7,3,0
5064,4,5031,5,3,0
5065,5,2767,7,3,0
5066,4,3765,7,3,0
5067,3,495,3,3,0
5068,5,2244,5,3,0
5069,5,474,5,3,0
5070,5,2502,7,2,0
5071,4,4749,6,3,0
5072,5,9916,6,3,0
5073,4,4331,6,3,0
5074,5,8968,7,3,0
5075,5,8202,5,4,0
5076,5,5734,7,3,0
5077,5,1695,5,2,0
5078,4,9658,7,3,0
5079,4,6813,7,3,0
