,Amount,From,To,Txn,Type,punk_id,amount_ethereum,amount_dollars
1805,"80Ξ ($283,082)",,,"May 06, 2021",Offered,260.0,80.0,283082.0
1813,"60Ξ ($105,456)",,,"Mar 22, 2021",Offered,260.0,60.0,105456.0
1830,870Ξ ($1.84M),,,"Apr 10, 2021",Offered,264.0,870.0,1840000.0
1866,"44Ξ ($106,205)",,,"Apr 16, 2021",Offered,273.0,44.0,106205.0
1867,"50Ξ ($106,275)",,,"Apr 10, 2021",Offered,273.0,50.0,106275.0
1871,"20Ξ ($32,509)",,,"Mar 03, 2021",Offered,273.0,20.0,32509.0
1873,"44Ξ ($63,576)",,,"Mar 01, 2021",Offered,273.0,44.0,63576.0
1877,"3Ξ ($1,028)",,,"Sep 08, 2020",Offered,273.0,3.0,1028.0
1878,4Ξ ($945),,,"Jul 06, 2020",Offered,273.0,4.0,945.0
1879,2.40Ξ ($552),,,"Jul 02, 2020",Offered,273.0,2.4,552.0
1880,3Ξ ($697),,,"Jul 01, 2020",Offered,273.0,3.0,697.0
1881,4Ξ ($889),,,"Jun 29, 2020",Offered,273.0,4.0,889.0
1882,"5Ξ ($1,047)",,,"Apr 29, 2020",Offered,273.0,5.0,1047.0
1883,"10Ξ ($2,153)",,,"Feb 06, 2020",Offered,273.0,10.0,2153.0
1905,1.20Ξ ($260),,,"Jul 21, 2017",Offered,280.0,1.2,260.0
1946,"27.49Ξ ($44,178)",,,"Mar 03, 2021",Offered,283.0,27.49,44178.0
1947,"32.99Ξ ($54,277)",,,"Feb 25, 2021",Offered,283.0,32.99,54277.0
1948,"49.99Ξ ($95,037)",,,"Feb 18, 2021",Offered,283.0,49.99,95037.0
1955,"31.99Ξ ($56,160)",,,"Mar 13, 2021",Offered,285.0,31.99,56160.0
1956,"34.99Ξ ($64,056)",,,"Mar 09, 2021",Offered,285.0,34.99,64056.0
1957,"24.99Ξ ($45,510)",,,"Mar 09, 2021",Offered,285.0,24.99,45510.0
1958,"24.99Ξ ($45,510)",,,"Mar 09, 2021",Offered,285.0,24.99,45510.0
1959,"29.99Ξ ($49,355)",,,"Mar 06, 2021",Offered,285.0,29.99,49355.0
1961,"34.99Ξ ($53,670)",,,"Mar 05, 2021",Offered,285.0,34.99,53670.0
1963,"29.99Ξ ($44,197)",,,"Mar 05, 2021",Offered,285.0,29.99,44197.0
1965,"30.90Ξ ($49,005)",,,"Mar 04, 2021",Offered,285.0,30.9,49005.0
1967,"33.99Ξ ($54,623)",,,"Mar 03, 2021",Offered,285.0,33.99,54623.0
1969,"33Ξ ($51,043)",,,"Mar 02, 2021",Offered,285.0,33.0,51043.0
1971,"29.99Ξ ($57,730)",,,"Feb 21, 2021",Offered,285.0,29.99,57730.0
1972,"49.99Ξ ($95,037)",,,"Feb 18, 2021",Offered,285.0,49.99,95037.0
1979,"29.99Ξ ($95,050)",,,"May 03, 2021",Offered,286.0,29.99,95050.0
1981,"26.99Ξ ($85,661)",,,"May 03, 2021",Offered,286.0,26.99,85661.0
1982,"54.99Ξ ($97,568)",,,"Mar 12, 2021",Offered,286.0,54.99,97568.0
1992,"22.50Ξ ($33,545)",,,"Mar 05, 2021",Offered,287.0,22.5,33545.0
1993,"23.99Ξ ($36,250)",,,"Mar 05, 2021",Offered,287.0,23.99,36250.0
1994,"24.50Ξ ($36,056)",,,"Mar 05, 2021",Offered,287.0,24.5,36056.0
1995,"26Ξ ($38,263)",,,"Mar 05, 2021",Offered,287.0,26.0,38263.0
1998,"25.99Ξ ($38,248)",,,"Mar 05, 2021",Offered,287.0,25.99,38248.0
1999,"30Ξ ($44,454)",,,"Mar 05, 2021",Offered,287.0,30.0,44454.0
2002,"29.50Ξ ($55,343)",,,"Feb 22, 2021",Offered,287.0,29.5,55343.0
2004,"24.99Ξ ($47,890)",,,"Feb 18, 2021",Offered,287.0,24.99,47890.0
2005,"49.99Ξ ($95,037)",,,"Feb 18, 2021",Offered,287.0,49.99,95037.0
2026,"21Ξ ($39,412)",,,"Mar 14, 2021",Offered,291.0,21.0,39412.0
2029,"22Ξ ($39,781)",,,"Mar 12, 2021",Offered,291.0,22.0,39781.0
2030,"29.99Ξ ($49,840)",,,"Mar 07, 2021",Offered,291.0,29.99,49840.0
2041,"12Ξ ($14,478)",,,"Jan 17, 2021",Offered,294.0,12.0,14478.0
2042,"14.95Ξ ($18,308)",,,"Jan 09, 2021",Offered,294.0,14.95,18308.0
2046,"7.99Ξ ($9,749)",,,"Jan 09, 2021",Offered,294.0,7.99,9749.0
2047,"8.99Ξ ($10,904)",,,"Jan 07, 2021",Offered,294.0,8.99,10904.0
2048,"19.50Ξ ($15,855)",,,"Jan 03, 2021",Offered,294.0,19.5,15855.0
2050,"45Ξ ($10,827)",,,"Jul 11, 2020",Offered,294.0,45.0,10827.0
2052,"4.90Ξ ($1,016)",,,"May 27, 2020",Offered,294.0,4.9,1016.0
2053,"4.99Ξ ($1,027)",,,"May 27, 2020",Offered,294.0,4.99,1027.0
2054,"5Ξ ($1,047)",,,"Apr 29, 2020",Offered,294.0,5.0,1047.0
2055,"15Ξ ($3,230)",,,"Feb 06, 2020",Offered,294.0,15.0,3230.0
2070,"12.77Ξ ($49,723)",,,"May 13, 2021",Offered,299.0,12.77,49723.0
2071,"12.99Ξ ($49,590)",,,"May 13, 2021",Offered,299.0,12.99,49590.0
2072,"13.66Ξ ($52,147)",,,"May 13, 2021",Offered,299.0,13.66,52147.0
2124,"35Ξ ($84,525)",,,"May 29, 2021",Offered,308.0,35.0,84525.0
2125,"120Ξ ($278,305)",,,"Apr 24, 2021",Offered,308.0,120.0,278305.0
2130,"85Ξ ($161,381)",,,"Jul 19, 2021",Offered,309.0,85.0,161381.0
2131,"90Ξ ($171,437)",,,"Jul 16, 2021",Offered,309.0,90.0,171437.0
2132,"95Ξ ($187,501)",,,"Jul 13, 2021",Offered,309.0,95.0,187501.0
2133,"113Ξ ($229,823)",,,"Jul 13, 2021",Offered,309.0,113.0,229823.0
2134,"115Ξ ($247,076)",,,"Jul 12, 2021",Offered,309.0,115.0,247076.0
2135,"118Ξ ($261,566)",,,"Jul 08, 2021",Offered,309.0,118.0,261566.0
2136,"125Ξ ($292,101)",,,"Jul 04, 2021",Offered,309.0,125.0,292101.0
2137,"149Ξ ($306,959)",,,"Jul 02, 2021",Offered,309.0,149.0,306959.0
2138,"169Ξ ($360,420)",,,"Jun 29, 2021",Offered,309.0,169.0,360420.0
2139,"175Ξ ($342,363)",,,"Jun 25, 2021",Offered,309.0,175.0,342363.0
2140,"179Ξ ($453,319)",,,"Jun 16, 2021",Offered,309.0,179.0,453319.0
2141,"183Ξ ($471,783)",,,"Jun 15, 2021",Offered,309.0,183.0,471783.0
2142,"185Ξ ($454,273)",,,"Jun 11, 2021",Offered,309.0,185.0,454273.0
2143,"190Ξ ($472,766)",,,"Jun 09, 2021",Offered,309.0,190.0,472766.0
2144,"309Ξ ($756,027)",,,"May 31, 2021",Offered,309.0,309.0,756027.0
2145,"99Ξ ($383,261)",,,"May 15, 2021",Offered,309.0,99.0,383261.0
2146,"149Ξ ($514,078)",,,"May 07, 2021",Offered,309.0,149.0,514078.0
2147,"199Ξ ($654,019)",,,"May 04, 2021",Offered,309.0,199.0,654019.0
2148,"245Ξ ($419,935)",,,"Mar 27, 2021",Offered,309.0,245.0,419935.0
2149,"249Ξ ($399,882)",,,"Mar 25, 2021",Offered,309.0,249.0,399882.0
2150,"275Ξ ($488,579)",,,"Mar 22, 2021",Offered,309.0,275.0,488579.0
2151,"290Ξ ($526,246)",,,"Mar 18, 2021",Offered,309.0,290.0,526246.0
2152,"295Ξ ($525,206)",,,"Mar 17, 2021",Offered,309.0,295.0,525206.0
2153,"303Ξ ($532,174)",,,"Mar 12, 2021",Offered,309.0,303.0,532174.0
2154,"305Ξ ($540,201)",,,"Mar 11, 2021",Offered,309.0,305.0,540201.0
2155,"309Ξ ($560,251)",,,"Mar 10, 2021",Offered,309.0,309.0,560251.0
2191,1.5KΞ ($3.1M),,,"Apr 08, 2021",Offered,318.0,1500.0,3100000.0
2192,"350Ξ ($722,355)",,,"Apr 08, 2021",Offered,318.0,350.0,722355.0
2194,"27.50Ξ ($58,219)",,,"Apr 06, 2021",Offered,318.0,27.5,58219.0
2195,"32Ξ ($54,161)",,,"Mar 23, 2021",Offered,318.0,32.0,54161.0
2196,"50Ξ ($88,591)",,,"Mar 17, 2021",Offered,318.0,50.0,88591.0
2197,999Ξ ($1.81M),,,"Mar 12, 2021",Offered,318.0,999.0,1810000.0
2198,"50Ξ ($86,215)",,,"Mar 08, 2021",Offered,318.0,50.0,86215.0
2199,"35Ξ ($57,438)",,,"Mar 07, 2021",Offered,318.0,35.0,57438.0
2200,"30Ξ ($45,561)",,,"Mar 05, 2021",Offered,318.0,30.0,45561.0
2202,"26.50Ξ ($41,940)",,,"Mar 04, 2021",Offered,318.0,26.5,41940.0
2203,"27.99Ξ ($44,981)",,,"Mar 03, 2021",Offered,318.0,27.99,44981.0
2204,"29.99Ξ ($58,595)",,,"Feb 21, 2021",Offered,318.0,29.99,58595.0
2205,"49.99Ξ ($95,037)",,,"Feb 18, 2021",Offered,318.0,49.99,95037.0
2215,"16Ξ ($19,886)",,,"Jan 18, 2021",Offered,322.0,16.0,19886.0
2217,"20Ξ ($22,392)",,,"Jan 14, 2021",Offered,322.0,20.0,22392.0
2219,"26Ξ ($16,359)",,,"Dec 26, 2020",Offered,322.0,26.0,16359.0
2223,"32Ξ ($11,034)",,,"Oct 03, 2020",Offered,322.0,32.0,11034.0
2227,"50Ξ ($18,440)",,,"Sep 16, 2020",Offered,322.0,50.0,18440.0
2230,"12Ξ ($2,402)",,,"May 21, 2020",Offered,322.0,12.0,2402.0
2263,"21.88Ξ ($36,362)",,,"Mar 07, 2021",Offered,328.0,21.88,36362.0
2264,"24.50Ξ ($40,320)",,,"Mar 06, 2021",Offered,328.0,24.5,40320.0
2271,"24.90Ξ ($37,558)",,,"Feb 27, 2021",Offered,329.0,24.9,37558.0
2272,"25.90Ξ ($42,110)",,,"Feb 25, 2021",Offered,329.0,25.9,42110.0
2273,"27.90Ξ ($45,993)",,,"Feb 25, 2021",Offered,329.0,27.9,45993.0
2275,"22.95Ξ ($38,774)",,,"Feb 24, 2021",Offered,329.0,22.95,38774.0
2278,"23.47Ξ ($39,256)",,,"Feb 24, 2021",Offered,329.0,23.47,39256.0
2280,"23.98Ξ ($39,199)",,,"Feb 24, 2021",Offered,329.0,23.98,39199.0
2281,"24.75Ξ ($40,477)",,,"Feb 24, 2021",Offered,329.0,24.75,40477.0
2282,"26Ξ ($37,763)",,,"Feb 23, 2021",Offered,329.0,26.0,37763.0
2283,"28Ξ ($44,937)",,,"Feb 23, 2021",Offered,329.0,28.0,44937.0
2284,"26.75Ξ ($42,674)",,,"Feb 23, 2021",Offered,329.0,26.75,42674.0
2285,"29Ξ ($51,718)",,,"Feb 22, 2021",Offered,329.0,29.0,51718.0
2287,"24.99Ξ ($47,890)",,,"Feb 18, 2021",Offered,329.0,24.99,47890.0
2288,"49.99Ξ ($95,037)",,,"Feb 18, 2021",Offered,329.0,49.99,95037.0
2301,"15.25Ξ ($31,591)",,,"May 23, 2021",Offered,332.0,15.25,31591.0
2303,"21.49Ξ ($71,183)",,,"May 03, 2021",Offered,332.0,21.49,71183.0
2320,"95Ξ ($146,943)",,,"Mar 02, 2021",Offered,335.0,95.0,146943.0
2322,"85Ξ ($135,600)",,,"Feb 23, 2021",Offered,335.0,85.0,135600.0
2325,"45Ξ ($84,422)",,,"Feb 22, 2021",Offered,335.0,45.0,84422.0
2326,"48Ξ ($90,275)",,,"Feb 22, 2021",Offered,335.0,48.0,90275.0
2327,"60Ξ ($115,112)",,,"Feb 22, 2021",Offered,335.0,60.0,115112.0
2328,"99Ξ ($191,174)",,,"Feb 22, 2021",Offered,335.0,99.0,191174.0
2330,"40Ξ ($76,435)",,,"Feb 19, 2021",Offered,335.0,40.0,76435.0
2339,"26.99Ξ ($92,580)",,,"May 18, 2021",Offered,338.0,26.99,92580.0
2340,"27.99Ξ ($94,275)",,,"May 18, 2021",Offered,338.0,27.99,94275.0
2341,"28.99Ξ ($95,660)",,,"May 17, 2021",Offered,338.0,28.99,95660.0
2344,"33.33Ξ ($112,881)",,,"May 04, 2021",Offered,338.0,33.33,112881.0
2349,"339Ξ ($727,925)",,,"Jul 12, 2021",Offered,339.0,339.0,727925.0
2350,"150Ξ ($347,056)",,,"Jul 06, 2021",Offered,339.0,150.0,347056.0
2351,"125Ξ ($289,608)",,,"Jul 04, 2021",Offered,339.0,125.0,289608.0
2356,"79.99Ξ ($190,105)",,,"Apr 17, 2021",Offered,339.0,79.99,190105.0
2359,"84.99Ξ ($198,498)",,,"Apr 17, 2021",Offered,339.0,84.99,198498.0
2364,"89.99Ξ ($186,517)",,,"Apr 09, 2021",Offered,339.0,89.99,186517.0
2366,"79.99Ξ ($163,806)",,,"Apr 08, 2021",Offered,339.0,79.99,163806.0
2368,"79.99Ξ ($165,341)",,,"Apr 08, 2021",Offered,339.0,79.99,165341.0
2369,"65.99Ξ ($138,603)",,,"Apr 05, 2021",Offered,339.0,65.99,138603.0
2370,"59.99Ξ ($123,152)",,,"Apr 04, 2021",Offered,339.0,59.99,123152.0
2371,"72.99Ξ ($125,646)",,,"Mar 28, 2021",Offered,339.0,72.99,125646.0
2374,"74.99Ξ ($128,858)",,,"Mar 23, 2021",Offered,339.0,74.99,128858.0
2375,"90Ξ ($154,823)",,,"Mar 22, 2021",Offered,339.0,90.0,154823.0
2378,"100Ξ ($184,139)",,,"Mar 20, 2021",Offered,339.0,100.0,184139.0
2379,"125Ξ ($221,406)",,,"Mar 17, 2021",Offered,339.0,125.0,221406.0
2380,"94Ξ ($149,142)",,,"Feb 25, 2021",Offered,339.0,94.0,149142.0
2382,"50Ξ ($95,109)",,,"Feb 18, 2021",Offered,339.0,50.0,95109.0
2408,"51Ξ ($86,905)",,,"Mar 28, 2021",Offered,340.0,51.0,86905.0
2410,"50Ξ ($95,544)",,,"Feb 19, 2021",Offered,340.0,50.0,95544.0
2419,"24.99Ξ ($48,105)",,,"Feb 21, 2021",Offered,341.0,24.99,48105.0
2420,"49.99Ξ ($95,037)",,,"Feb 18, 2021",Offered,341.0,49.99,95037.0
2426,"22.48Ξ ($43,782)",,,"Jul 16, 2021",Offered,342.0,22.48,43782.0
2427,"22.98Ξ ($49,266)",,,"Jul 11, 2021",Offered,342.0,22.98,49266.0
2428,"24.98Ξ ($54,424)",,,"Jul 10, 2021",Offered,342.0,24.98,54424.0
2429,"26.98Ξ ($57,419)",,,"Jul 02, 2021",Offered,342.0,26.98,57419.0
2430,"29.98Ξ ($63,088)",,,"Jun 30, 2021",Offered,342.0,29.98,63088.0
2431,"34Ξ ($61,811)",,,"Jun 27, 2021",Offered,342.0,34.0,61811.0
2432,"42Ξ ($82,828)",,,"Jun 24, 2021",Offered,342.0,42.0,82828.0
2433,"52Ξ ($124,611)",,,"Jun 16, 2021",Offered,342.0,52.0,124611.0
2434,"116Ξ ($289,921)",,,"Jun 08, 2021",Offered,342.0,116.0,289921.0
2435,342Ξ ($1.29M),,,"May 16, 2021",Offered,342.0,342.0,1290000.0
2439,"20.50Ξ ($71,614)",,,"May 07, 2021",Offered,342.0,20.5,71614.0
2440,"23.49Ξ ($76,577)",,,"May 03, 2021",Offered,342.0,23.49,76577.0
2444,"25Ξ ($79,235)",,,"May 03, 2021",Offered,342.0,25.0,79235.0
2455,"15Ξ ($2,982)",,,"May 14, 2020",Offered,344.0,15.0,2982.0
2491,6.94BΞ ($13.87T),,,"Jul 14, 2021",Offered,349.0,6940000000.0,13870000000000.0
2495,"69.69Ξ ($154,094)",,,"Jul 05, 2021",Offered,349.0,69.69,154094.0
2513,"26.79Ξ ($43,606)",,,"Feb 24, 2021",Offered,352.0,26.79,43606.0
2514,"49.99Ξ ($95,037)",,,"Feb 18, 2021",Offered,352.0,49.99,95037.0
2520,"15.99Ξ ($37,266)",,,"Jun 18, 2021",Offered,353.0,15.99,37266.0
2521,"17.49Ξ ($41,400)",,,"Jun 18, 2021",Offered,353.0,17.49,41400.0
2523,"15.99Ξ ($37,364)",,,"Jun 13, 2021",Offered,353.0,15.99,37364.0
2524,"16.99Ξ ($40,149)",,,"Jun 13, 2021",Offered,353.0,16.99,40149.0
2525,"17.99Ξ ($43,519)",,,"Jun 12, 2021",Offered,353.0,17.99,43519.0
2526,"19Ξ ($43,512)",,,"Jun 12, 2021",Offered,353.0,19.0,43512.0
2528,"15Ξ ($34,352)",,,"Jun 12, 2021",Offered,353.0,15.0,34352.0
2532,"15Ξ ($28,842)",,,"Apr 01, 2021",Offered,353.0,15.0,28842.0
2534,"15.50Ξ ($30,176)",,,"Apr 01, 2021",Offered,353.0,15.5,30176.0
2535,"16Ξ ($30,907)",,,"Apr 01, 2021",Offered,353.0,16.0,30907.0
2536,"17.50Ξ ($33,613)",,,"Mar 31, 2021",Offered,353.0,17.5,33613.0
2546,"19.99Ξ ($33,700)",,,"Mar 27, 2021",Offered,353.0,19.99,33700.0
2547,"23.99Ξ ($38,427)",,,"Mar 24, 2021",Offered,353.0,23.99,38427.0
2548,"29.99Ξ ($49,341)",,,"Feb 25, 2021",Offered,353.0,29.99,49341.0
2549,"49.99Ξ ($95,037)",,,"Feb 18, 2021",Offered,353.0,49.99,95037.0
2563,0.89Ξ ($658),,,"Dec 29, 2017",Offered,355.0,0.89,658.0
2568,0.99Ξ ($201),,,"Jul 26, 2017",Offered,355.0,0.99,201.0
2570,1.29Ξ ($291),,,"Jul 24, 2017",Offered,355.0,1.29,291.0
2573,0.60Ξ ($135),,,"Jul 24, 2017",Offered,355.0,0.6,135.0
2602,"39.89Ξ ($88,581)",,,"Jun 29, 2021",Offered,365.0,39.89,88581.0
2605,"19.99Ξ ($79,455)",,,"May 11, 2021",Offered,365.0,19.99,79455.0
2607,"16.66Ξ ($67,336)",,0x577ebc,"May 11, 2021",Offered,365.0,16.66,67336.0
2621,0.00Ξ ($0.00),,0x269616,"Jul 16, 2021",Offered,368.0,0.0,0.0
2623,"19.99Ξ ($33,700)",,,"Mar 27, 2021",Offered,368.0,19.99,33700.0
2624,"22.99Ξ ($36,826)",,,"Mar 24, 2021",Offered,368.0,22.99,36826.0
2625,"29.99Ξ ($49,341)",,,"Feb 25, 2021",Offered,368.0,29.99,49341.0
2626,"49.99Ξ ($95,037)",,,"Feb 18, 2021",Offered,368.0,49.99,95037.0
2665,"29.90Ξ ($97,681)",,,"May 17, 2021",Offered,376.0,29.9,97681.0
2666,"32Ξ ($119,859)",,,"May 13, 2021",Offered,376.0,32.0,119859.0
2667,"42Ξ ($133,115)",,,"May 03, 2021",Offered,376.0,42.0,133115.0
2668,"34Ξ ($97,687)",,,"May 01, 2021",Offered,376.0,34.0,97687.0
2669,"35.50Ξ ($98,161)",,,"Apr 30, 2021",Offered,376.0,35.5,98161.0
2671,"39Ξ ($89,536)",,,"Apr 23, 2021",Offered,376.0,39.0,89536.0
2672,"49Ξ ($104,206)",,,"Apr 11, 2021",Offered,376.0,49.0,104206.0
2675,"29.49Ξ ($52,396)",,,"Mar 18, 2021",Offered,376.0,29.49,52396.0
2676,"34.99Ξ ($62,159)",,,"Mar 16, 2021",Offered,376.0,34.99,62159.0
2677,"37.99Ξ ($70,904)",,,"Mar 14, 2021",Offered,376.0,37.99,70904.0
2678,"38Ξ ($70,922)",,,"Mar 14, 2021",Offered,376.0,38.0,70922.0
2679,"100Ξ ($147,637)",,,"Mar 02, 2021",Offered,376.0,100.0,147637.0
2681,"24.99Ξ ($48,671)",,,"Feb 18, 2021",Offered,376.0,24.99,48671.0
2682,"49.99Ξ ($95,037)",,,"Feb 18, 2021",Offered,376.0,49.99,95037.0
2695,"24.99Ξ ($51,296)",,,"Apr 03, 2021",Offered,381.0,24.99,51296.0
2697,"23.99Ξ ($45,737)",,,"Feb 21, 2021",Offered,381.0,23.99,45737.0
2698,"49.99Ξ ($95,037)",,,"Feb 18, 2021",Offered,381.0,49.99,95037.0
2701,"185Ξ ($395,301)",,,"Jul 11, 2021",Offered,382.0,185.0,395301.0
2703,"130Ξ ($486,500)",,,"May 08, 2021",Offered,382.0,130.0,486500.0
2711,"155Ξ ($408,025)",,,"Apr 27, 2021",Offered,382.0,155.0,408025.0
2714,"135Ξ ($340,542)",,,"Apr 26, 2021",Offered,382.0,135.0,340542.0
2718,"140Ξ ($308,445)",,,"Apr 19, 2021",Offered,382.0,140.0,308445.0
2730,"39.70Ξ ($92,613)",,,"Apr 21, 2021",Offered,383.0,39.7,92613.0
2735,"68Ξ ($127,152)",,,"Mar 15, 2021",Offered,384.0,68.0,127152.0
2738,"26.99Ξ ($48,128)",,,"Feb 22, 2021",Offered,384.0,26.99,48128.0
2739,"49.99Ξ ($95,037)",,,"Feb 18, 2021",Offered,384.0,49.99,95037.0
2744,"85Ξ ($367,383)",,,"May 12, 2021",Offered,385.0,85.0,367383.0
2745,"125Ξ ($430,650)",,,"May 06, 2021",Offered,385.0,125.0,430650.0
2808,"21.97Ξ ($47,655)",,,"Jul 09, 2021",Offered,402.0,21.97,47655.0
2809,"22.97Ξ ($50,721)",,,"Jul 03, 2021",Offered,402.0,22.97,50721.0
2810,"24.98Ξ ($52,566)",,,"Jun 30, 2021",Offered,402.0,24.98,52566.0
2811,"28Ξ ($50,903)",,,"Jun 27, 2021",Offered,402.0,28.0,50903.0
2812,"32Ξ ($63,107)",,,"Jun 24, 2021",Offered,402.0,32.0,63107.0
2813,"42Ξ ($100,647)",,,"Jun 16, 2021",Offered,402.0,42.0,100647.0
2814,"69Ξ ($169,616)",,,"Jun 11, 2021",Offered,402.0,69.0,169616.0
2815,"154Ξ ($384,895)",,,"Jun 08, 2021",Offered,402.0,154.0,384895.0
2816,420Ξ ($1.6M),,,"May 16, 2021",Offered,402.0,420.0,1600000.0
2817,"87.10Ξ ($327,921)",,,"May 16, 2021",Offered,402.0,87.1,327921.0
2823,"20.49Ξ ($37,464)",,,"Mar 20, 2021",Offered,402.0,20.49,37464.0
2824,"21Ξ ($38,291)",,,"Mar 20, 2021",Offered,402.0,21.0,38291.0
2831,"21.80Ξ ($38,863)",,,"Mar 19, 2021",Offered,402.0,21.8,38863.0
2833,"22Ξ ($40,150)",,,"Mar 18, 2021",Offered,402.0,22.0,40150.0
2847,0.95Ξ ($229),,,"Jul 07, 2017",Offered,404.0,0.95,229.0
2855,"64.99Ξ ($128,487)",,,"Jul 18, 2021",Offered,406.0,64.99,128487.0
2858,"67Ξ ($134,628)",,,"Jul 15, 2021",Offered,406.0,67.0,134628.0
2862,"70Ξ ($164,767)",,,"Jul 07, 2021",Offered,406.0,70.0,164767.0
2863,"75Ξ ($174,355)",,,"Jul 04, 2021",Offered,406.0,75.0,174355.0
2865,"69.69Ξ ($162,011)",,,"Jul 04, 2021",Offered,406.0,69.69,162011.0
2868,"55Ξ ($103,160)",,,"Jun 22, 2021",Offered,406.0,55.0,103160.0
2869,"60Ξ ($135,214)",,,"Jun 19, 2021",Offered,406.0,60.0,135214.0
2871,"64.50Ξ ($150,723)",,,"Jun 17, 2021",Offered,406.0,64.5,150723.0
2873,"62.95Ξ ($211,595)",,,"May 19, 2021",Offered,406.0,62.95,211595.0
2875,"145Ξ ($453,466)",,,"May 03, 2021",Offered,406.0,145.0,453466.0
2876,"125Ξ ($368,956)",,,"May 02, 2021",Offered,406.0,125.0,368956.0
2878,"81.88Ξ ($215,960)",,,"Apr 27, 2021",Offered,406.0,81.88,215960.0
2880,"62.49Ξ ($151,205)",,,"Apr 21, 2021",Offered,406.0,62.49,151205.0
2881,"65.49Ξ ($157,743)",,,"Apr 21, 2021",Offered,406.0,65.49,157743.0
2886,"68.50Ξ ($159,797)",,,"Apr 21, 2021",Offered,406.0,68.5,159797.0
2888,"58.50Ξ ($136,059)",,,"Apr 21, 2021",Offered,406.0,58.5,136059.0
2894,"99Ξ ($216,663)",,,"Apr 24, 2021",Offered,407.0,99.0,216663.0
2895,"111Ξ ($272,715)",,,"Apr 15, 2021",Offered,407.0,111.0,272715.0
2896,"133.70Ξ ($278,603)",,,"Apr 09, 2021",Offered,407.0,133.7,278603.0
2900,"88Ξ ($163,192)",,0x1455f0,"Mar 20, 2021",Offered,407.0,88.0,163192.0
2920,"29Ξ ($74,513)",,,"Jun 14, 2021",Offered,410.0,29.0,74513.0
2921,"29.50Ξ ($70,412)",,,"Jun 11, 2021",Offered,410.0,29.5,70412.0
2922,"32.50Ξ ($78,105)",,,"Jun 08, 2021",Offered,410.0,32.5,78105.0
2924,"27.08Ξ ($91,025)",,,"May 19, 2021",Offered,410.0,27.08,91025.0
2926,"27.15Ξ ($112,084)",,,"May 10, 2021",Offered,410.0,27.15,112084.0
2928,"27.25Ξ ($96,763)",,,"May 07, 2021",Offered,410.0,27.25,96763.0
2929,"27.50Ξ ($96,502)",,,"May 06, 2021",Offered,410.0,27.5,96502.0
2930,"27.77Ξ ($93,166)",,,"May 05, 2021",Offered,410.0,27.77,93166.0
2932,"28.69Ξ ($95,128)",,,"May 03, 2021",Offered,410.0,28.69,95128.0
2933,"31Ξ ($98,251)",,,"May 03, 2021",Offered,410.0,31.0,98251.0
2934,"28.88Ξ ($90,758)",,,"May 03, 2021",Offered,410.0,28.88,90758.0
2935,"29.95Ξ ($87,617)",,,"May 01, 2021",Offered,410.0,29.95,87617.0
2936,"31.50Ξ ($86,650)",,,"Apr 30, 2021",Offered,410.0,31.5,86650.0
2939,"27Ξ ($63,312)",,,"Apr 25, 2021",Offered,410.0,27.0,63312.0
2942,"28Ξ ($68,294)",,,"Apr 21, 2021",Offered,410.0,28.0,68294.0
2943,"30Ξ ($65,978)",,,"Apr 18, 2021",Offered,410.0,30.0,65978.0
2944,"32Ξ ($76,997)",,,"Apr 17, 2021",Offered,410.0,32.0,76997.0
2948,"35Ξ ($81,993)",,,"Apr 14, 2021",Offered,410.0,35.0,81993.0
2950,"50Ξ ($102,868)",,,"Apr 08, 2021",Offered,410.0,50.0,102868.0
2952,"40Ξ ($75,205)",,,"Mar 14, 2021",Offered,410.0,40.0,75205.0
2958,"24.99Ξ ($47,643)",,,"Feb 21, 2021",Offered,411.0,24.99,47643.0
2959,"39.99Ξ ($76,026)",,,"Feb 18, 2021",Offered,411.0,39.99,76026.0
2970,"90Ξ ($192,616)",,,"Apr 13, 2021",Offered,416.0,90.0,192616.0
2971,"73Ξ ($151,185)",,,"Apr 09, 2021",Offered,416.0,73.0,151185.0
2972,"99Ξ ($196,558)",,,"Apr 04, 2021",Offered,416.0,99.0,196558.0
2974,"65Ξ ($114,244)",,,"Mar 22, 2021",Offered,416.0,65.0,114244.0
3011,"34.99Ξ ($57,568)",,,"Feb 25, 2021",Offered,422.0,34.99,57568.0
3012,"39.99Ξ ($76,026)",,,"Feb 18, 2021",Offered,422.0,39.99,76026.0
3029,"19.95Ξ ($39,167)",,,"Apr 01, 2021",Offered,426.0,19.95,39167.0
3036,"3Ξ ($1,028)",,,"Sep 08, 2020",Offered,426.0,3.0,1028.0
3037,4Ξ ($945),,,"Jul 06, 2020",Offered,426.0,4.0,945.0
3038,2.30Ξ ($521),,,"Jul 02, 2020",Offered,426.0,2.3,521.0
3039,3Ξ ($697),,,"Jul 01, 2020",Offered,426.0,3.0,697.0
3040,4Ξ ($889),,,"Jun 29, 2020",Offered,426.0,4.0,889.0
3041,"5Ξ ($1,047)",,,"Apr 29, 2020",Offered,426.0,5.0,1047.0
3042,"10Ξ ($2,153)",,,"Feb 06, 2020",Offered,426.0,10.0,2153.0
3050,"17.99Ξ ($34,795)",,,"Feb 21, 2021",Offered,430.0,17.99,34795.0
3051,"39.99Ξ ($76,026)",,,"Feb 18, 2021",Offered,430.0,39.99,76026.0
